regional_id,name
264,SANGGAR
264,TAMBORA
265,SEKONGKANG
265,JEREWEH
265,MALUK
265,TALIWANG
265,BRANG ENE
265,BRANG REA
265,SETELUK
265,POTO TANO
266,AMPENAN
266,SEKARBELA
266,MATARAM
266,SELAPARANG
266,CAKRANEGARA
266,SANDUBAYA
267,RASANAE BARAT
267,MPUNDA
267,RASANAE TIMUR
267,RABA
267,ASAKOTA
268,SEMAU
268,SEMAU SELATAN
268,KUPANG BARAT
268,NEKAMESE
268,KUPANG TENGAH
268,TAEBENU
268,AMARASI
268,AMARASI BARAT
268,AMARASI SELATAN
268,AMARASI TIMUR
268,KUPANG TIMUR
268,AMABI OEFETO TIMUR
268,AMABI OEFETO
268,SULAMU
268,FATULEU
268,FATULEU TENGAH
268,FATULEU BARAT
268,TAKARI
268,AMFOANG SELATAN
268,AMFOANG BARAT DAYA
268,AMFOANG TENGAH
268,AMFOANG UTARA
268,AMFOANG BARAT LAUT
268,AMFOANG TIMUR
269,MOLLO UTARA
269,FATUMNASI
269,TOBU
269,NUNBENA
269,MOLLO SELATAN
269,POLEN
269,MOLLO BARAT
269,MOLLO TENGAH
269,KOTA SOE
269,AMANUBAN BARAT
269,BATU PUTIH
269,KUATNANA
269,AMANUBAN SELATAN
269,NOEBEBA
269,KUAN FATU
269,KUALIN
269,AMANUBAN TENGAH
269,KOLBANO
269,OENINO
269,AMANUBAN TIMUR
269,FAUTMOLO
269,FATUKOPA
269,KIE
269,KOT'OLIN
269,AMANATUN SELATAN
269,BOKING
269,NUNKOLO
269,NOEBANA
269,SANTIAN
269,AMANATUN UTARA
269,TOIANAS
269,KOKBAUN
270,MIOMAFFO BARAT
270,MIOMAFFO TENGAH
270,MUSI
270,MUTIS
270,MIOMAFFO TIMUR
270,NOEMUTI
270,BIKOMI SELATAN
270,BIKOMI TENGAH
270,BIKOMI NILULAT
270,BIKOMI UTARA
270,NAIBENU
270,NOEMUTI TIMUR
270,KOTA KEFAMENANU
270,INSANA
270,INSANA UTARA
270,INSANA BARAT
270,INSANA TENGAH
270,INSANA FAFINESU
270,BIBOKI SELATAN
270,BIBOKI TANPAH
270,BIBOKI MOENLEU
270,BIBOKI UTARA
270,BIBOKI ANLEU
270,BIBOKI FEOTLEU
271,MALAKA BARAT
271,RINHAT
271,WEWIKU
271,WELIMAN
271,MALAKA TENGAH
271,SASITA MEAN
271,BOTIN LEOBELE
271,IO KUFEU
271,MALAKA TIMUR
271,LAEN MANEN
271,RAI MANUK
271,KOBALIMA
271,KOBALIMA TIMUR
271,TASIFETO BARAT
271,KAKULUK MESAK
271,NANAET DUBESI
271,ATAMBUA
271,ATAMBUA BARAT
271,ATAMBUA SELATAN
271,TASIFETO TIMUR
271,RAIHAT
271,LASIOLAT
271,LAMAKNEN
271,LAMAKNEN SELATAN
272,PANTAR
272,PANTAR BARAT
272,PANTAR TIMUR
272,PANTAR BARAT LAUT
272,PANTAR TENGAH
272,ALOR BARAT DAYA
272,MATARU
272,ALOR SELATAN
272,ALOR TIMUR
272,ALOR TIMUR LAUT
272,PUREMAN
272,TELUK MUTIARA
272,KABOLA
272,ALOR BARAT LAUT
272,ALOR TENGAH UTARA
272,PULAU PURA
272,LEMBUR
273,WULANGGITANG
273,TITEHENA
273,ILEBURA
273,TANJUNG BUNGA
273,LEWO LEMA
273,LARANTUKA
273,ILE MANDIRI
273,DEMON PAGONG
273,SOLOR BARAT
273,SOLOR SELATAN
273,SOLOR TIMUR
273,ADONARA BARAT
273,WOTAN ULU MADO
273,ADONARA TENGAH
273,ADONARA TIMUR
273,ILE BOLENG
273,WITIHAMA
273,KELUBAGOLIT
273,ADONARA
274,PAGA
274,MEGO
274,TANA WAWO
274,LELA
274,BOLA
274,DORENG
274,MAPITARA
274,TALIBURA
274,WAIGETE
274,WAIBLAMA
274,KEWAPANTE
274,HEWOKLOANG
274,KANGAE
274,PALUE
274,KOTING
274,NELLE
274,NITA
274,MAGEPANDA
274,ALOK
274,ALOK BARAT
274,ALOK TIMUR
275,NANGAPANDA
275,PULAU ENDE
275,MAUKARO
275,ENDE
275,ENDE SELATAN
275,ENDE TIMUR
275,ENDE TENGAH
275,ENDE UTARA
275,NDONA
275,NDONA TIMUR
275,WOLOWARU
275,WOLOJITA
275,LIO TIMUR
275,KELIMUTU
275,NDORI
275,MAUROLE
275,KOTABARU
275,DETUKELI
275,DETUSOKO
275,WEWARIA
276,AIMERE
276,JEREBUU
276,BAJAWA
276,GOLEWA
276,BAJAWA UTARA
276,SOA
276,RIUNG
276,RIUNG BARAT
276,WOLOMEZE
277,SATAR MESE
277,SATAR MESE BARAT
277,LANGKE REMBONG
277,RUTENG
277,WAE RII
277,LELAK
277,RAHONG UTARA
277,CIBAL
277,REOK
278,LEWA
278,NGGAHA ORIANGU
278,LEWA TIDAHU
278,KATALA HAMU LINGU
278,TABUNDUNG
278,PINUPAHAR
278,PABERIWAI
278,KARERA
278,MATAWAI LA PAWU
278,KAHAUNGU ETI
278,MAHU
278,NGADU NGALA
278,PAHUNGA LODU
278,WULA WAIJELU
278,RINDI
278,UMALULU
278,PANDAWAI
278,KAMBATA MAPAMBUHANG
278,KOTA WAINGAPU
278,KAMBERA
278,HAHARU
278,KANATANG
279,LAMBOYA
279,WANOKAKA
279,LABOYA BARAT
279,LOLI
279,KOTA WAIKABUBAK
279,TANA RIGHU
280,NAGAWUTUNG
280,WULANDONI
280,ATADEI
280,ILE APE
280,ILE APE TIMUR
280,LEBATUKAN
280,NUBATUKAN
280,OMESURI
280,BUYASARI
281,ROTE BARAT DAYA
281,ROTE BARAT LAUT
281,LOBALAIN
281,ROTE TENGAH
281,ROTE SELATAN
281,PANTAI BARU
281,ROTE TIMUR
281,ROTE BARAT
282,KOMODO
282,BOLENG
282,SANO NGGOANG
282,LEMBOR
282,WELAK
282,KUWUS
282,MACANG PACAR
283,ALAK
283,MAULAFA
283,OEBOBO
283,KOTA RAJA
283,KELAPA LIMA
283,KOTA LAMA
284,NANGA MAHAP
284,NANGA TAMAN
284,SEKADAU HULU
284,SEKADAU HILIR
284,BELITANG HILIR
284,BELITANG
284,BELITANG HULU
285,SIANTAN
285,SEGEDONG
285,SUNGAI PINYUH
285,ANJONGAN
285,MEMPAWAH HILIR
285,MEMPAWAH TIMUR
285,SUNGAI KUNYIT
285,TOHO
285,SADANIANG
286,TOBA
286,MELIAU
286,KAPUAS
286,MUKOK
286,JANGKANG
286,BONTI
286,PARINDU
286,TAYAN HILIR
286,BALAI
286,TAYAN HULU
286,KEMBAYAN
286,BEDUWAI
286,NOYAN
286,SEKAYAM
286,ENTIKONG
287,KENDAWANGAN
287,MANIS MATA
287,MARAU
287,SINGKUP
287,AIR UPAS
287,JELAI HULU
287,TUMBANG TITI
287,PEMAHAN
287,SUNGAI MELAYU RAYAK
287,MATAN HILIR SELATAN
287,BENUA KAYONG
287,MATAN HILIR UTARA
287,DELTA PAWAN
287,MUARA PAWAN
287,NANGA TAYAP
287,SANDAI
287,HULU SUNGAI
287,SUNGAI LAUR
287,SIMPANG HULU
287,SIMPANG DUA
288,SERAWAI
288,AMBALAU
288,KAYAN HULU
288,SEPAUK
288,TEMPUNAK
288,SUNGAI TEBELIAN
288,SINTANG
288,DEDAI
288,KAYAN HILIR
288,KELAM PERMAI
288,BINJAI HULU
288,KETUNGAU HILIR
288,KETUNGAU TENGAH
288,KETUNGAU HULU
289,SILAT HILIR
289,SILAT HULU
289,HULU GURUNG
289,BUNUT HULU
289,MENTEBAH
289,BIKA
289,KALIS
289,PUTUSSIBAU SELATAN
289,HULU KAPUAS
289,EMBALOH HILIR
289,BUNUT HILIR
289,BOYAN TANJUNG
289,PENGKADAN
289,JONGKONG
289,SELIMBAU
289,DANAU SENTARUM
289,SUHAID
289,SEBERUANG
289,SEMITAU
289,EMPANANG
289,PURING KENCANA
289,BADAU
289,BATANG LUPAR
289,EMBALOH HULU
289,PUTUSSIBAU UTARA
290,SUNGAI RAYA
290,CAPKALA
290,SUNGAI RAYA KEPULAUAN
290,SAMALANTAN
290,MONTERADO
290,LEMBAH BAWANG
290,BENGKAYANG
290,TERIAK
290,SUNGAI BETUNG
290,LEDO
290,SUTI SEMARANG
290,LUMAR
290,SANGGAU LEDO
290,TUJUHBELAS
290,SELUAS
290,JAGOI BABANG
290,SIDING
291,SEBANGKI
291,NGABANG
291,JELIMPO
291,SENGAH TEMILA
291,MANDOR
291,MENJALIN
291,MEMPAWAH HULU
291,SOMPAK
291,MENYUKE
291,BANYUKE HULU
291,MERANTI
291,KUALA BEHE
291,AIR BESAR
292,SOKAN
292,TANAH PINOH
292,TANAH PINOH BARAT
292,SAYAN
292,BELIMBING
292,BELIMBING HULU
292,NANGA PINOH
292,PINOH SELATAN
292,PINOH UTARA
292,ELLA HILIR
292,MENUKUNG
293,PONTIANAK SELATAN
293,PONTIANAK TENGGARA
293,PONTIANAK TIMUR
293,PONTIANAK BARAT
293,PONTIANAK KOTA
293,PONTIANAK UTARA
294,SINGKAWANG SELATAN
294,SINGKAWANG TIMUR
294,SINGKAWANG UTARA
294,SINGKAWANG BARAT
294,SINGKAWANG TENGAH
295,KOTAWARINGIN BARAT
295,KOTAWARINGIN LAMA
295,ARUT SELATAN
295,KUMAI
295,PANGKALAN BANTENG
295,PANGKALAN LADA
295,ARUT UTARA
296,MENTAYA HILIR SELATAN
296,TELUK SAMPIT
296,PULAU HANAUT
296,MENTAWA BARU/KETAPANG
296,SERANAU
296,MENTAYA HILIR UTARA
296,KOTA BESI
296,TELAWANG
296,BAAMANG
296,CEMPAGA
296,CEMPAGA HULU
296,PARENGGEAN
296,MENTAYA HULU
296,BUKIT SANTUAI
296,ANTANG KALANG
297,KAPUAS KUALA
297,TAMBAN CATUR
297,KAPUAS TIMUR
297,SELAT
297,BATAGUH
297,BASARANG
297,KAPUAS HILIR
297,PULAU PETAK
297,KAPUAS MURUNG
297,DADAHUP
297,KAPUAS BARAT
297,MANTANGAI
297,TIMPAH
297,KAPUAS TENGAH
297,PASAK TALAWANG
297,KAPUAS HULU
297,MANDAU TALAWANG
298,JENAMAS
298,DUSUN HILIR
298,KARAU KUALA
298,DUSUN SELATAN
298,DUSUN UTARA
298,GUNUNG BINTANG AWAI
299,MONTALAT
299,GUNUNG TIMANG
299,GUNUNG PUREI
299,TEWEH TIMUR
299,TEWEH TENGAH
299,LAHEI
300,KATINGAN KUALA
300,MENDAWAI
300,KAMIPANG
300,TASIK PAYAWAN
300,KATINGAN HILIR
300,TEWANG SANGALANG GARING
300,PULAU MALAN
300,KATINGAN TENGAH
300,SANAMAN MANTIKEI
300,PETAK MALAI
300,MARIKIT
300,KATINGAN HULU
300,BUKIT RAYA
301,SERUYAN HILIR
301,DANAU SEMBULUH
301,HANAU
301,SERUYAN TENGAH
301,SERUYAN HULU
302,JELAI
302,PANTAI LUNCI
302,SUKAMARA
302,BALAI RIAM
302,PERMATA KECUBUNG
303,BULIK
303,SEMATU JAYA
303,MENTHOBI RAYA
303,BULIK TIMUR
303,LAMANDAU
303,BELANTIKAN RAYA
303,DELANG
303,BATANGKAWA
304,MANUHING
304,MANUHING RAYA
304,RUNGAN
304,RUNGAN HULU
304,SEPANG
304,MIHING RAYA
304,KURUN
304,TEWAH
304,KAHAYAN HULU UTARA
304,DAMANG BATU
304,MIRI MANASA
305,KAHAYAN KUALA
305,SEBANGAU KUALA
305,PANDIH BATU
305,MALIKU
305,KAHAYAN HILIR
305,JABIREN RAYA
305,KAHAYAN TENGAH
305,BANAMATINGANG
306,PERMATA INTAN
306,SUNGAI BABUAT
306,MURUNG
306,LAUNG TUHUP
306,BARITO TUHUP RAYA
306,TANAH SIANG
306,TANAH SIANG SELATAN
306,SUMBER BARITO
306,SERIBU RIAM
306,UUT MURUNG
307,BENUA LIMA
307,DUSUN TIMUR
307,AWANG
307,PATANGKEP TUTUI
307,DUSUN TENGAH
307,PEMATANG KARAU
307,PAJU EPAT
307,RAREN BATUAH
307,PAKU
307,KARUSEN JANANG
308,PAHANDUT
308,SEBANGAU
308,JEKAN RAYA
308,BUKIT BATU
308,RAKUMPIT
309,PANYIPATAN
309,TAKISUNG
309,KURAU
309,BUMI MAKMUR
309,BATI - BATI
309,TAMBANG ULANG
309,PELAIHARI
309,BAJUIN
309,BATU AMPAR
309,JORONG
309,KINTAP
310,PULAU SEMBILAN
310,PULAU LAUT BARAT
310,PULAU LAUT SELATAN
310,PULAU LAUT KEPULAUAN
310,PULAU LAUT TIMUR
310,PULAU SEBUKU
310,PULAU LAUT UTARA
310,PULAU LAUT TENGAH
310,KELUMPANG SELATAN
310,KELUMPANG HILIR
310,KELUMPANG HULU
310,HAMPANG
310,SUNGAI DURIAN
310,KELUMPANG TENGAH
310,KELUMPANG BARAT
310,KELUMPANG UTARA
310,PAMUKAN SELATAN
310,SAMPANAHAN
310,PAMUKAN UTARA
310,PAMUKAN BARAT
311,ALUH - ALUH
311,BERUNTUNG BARU
311,GAMBUT
311,KERTAK HANYAR
311,TATAH MAKMUR
311,SUNGAI TABUK
311,MARTAPURA
311,MARTAPURA TIMUR
311,MARTAPURA BARAT
311,ASTAMBUL
311,KARANG INTAN
311,ARANIO
311,SUNGAI PINANG
311,PARAMASAN
311,PENGARON
311,SAMBUNG MAKMUR
311,MATARAMAN
311,SIMPANG EMPAT
311,TELAGA BAUNTUNG
312,TABUNGANEN
312,TAMBAN
312,MEKAR SARI
312,ANJIR PASAR
312,ANJIR MUARA
312,ALALAK
312,MANDASTANA
312,JEJANGKIT
312,BELAWANG
312,WANARAYA
312,BARAMBAI
312,RANTAU BADAUH
312,CERBON
312,BAKUMPAI
312,MARABAHAN
312,TABUKAN
312,KURIPAN
313,BINUANG
313,HATUNGUN
313,TAPIN SELATAN
313,SALAM BABARIS
313,TAPIN TENGAH
313,BUNGUR
313,PIANI
313,LOKPAIKAT
313,TAPIN UTARA
313,BAKARANGAN
313,CANDI LARAS SELATAN
313,CANDI LARAS UTARA
314,PADANG BATUNG
314,LOKSADO
314,TELAGA LANGSAT
314,ANGKINANG
314,KANDANGAN
314,SUNGAI RAYA
314,SIMPUR
314,KALUMPANG
314,DAHA SELATAN
314,DAHA BARAT
314,DAHA UTARA
315,HARUYAN
315,BATU BENAWA
315,HANTAKAN
315,BATANG ALAI SELATAN
315,BATANG ALAI TIMUR
315,BARABAI
315,LABUAN AMAS SELATAN
315,LABUAN AMAS UTARA
315,PANDAWAN
315,BATANG ALAI UTARA
315,LIMPASU
316,DANAU PANGGANG
316,PAMINGGIR
316,BABIRIK
316,SUNGAI PANDAN
316,SUNGAI TABUKAN
316,AMUNTAI SELATAN
316,AMUNTAI TENGAH
316,BANJANG
316,AMUNTAI UTARA
316,HAUR GADING
317,BANUA LAWAS
317,PUGAAN
317,KELUA
317,MUARA HARUS
317,TANTA
317,TANJUNG
317,MURUNG PUDAK
317,HARUAI
317,BINTANG ARA
317,UPAU
317,MUARA UYA
317,JARO
318,KUSAN HILIR
318,SUNGAI LOBAN
318,SATUI
318,ANGSANA
318,KUSAN HULU
318,KURANJI
318,BATU LICIN
318,KARANG BINTANG
318,SIMPANG EMPAT
318,MANTEWE
319,LAMPIHONG
319,BATU MANDI
319,AWAYAN
319,TEBING TINGGI
319,PARINGIN
319,PARINGIN SELATAN
319,JUAI
319,HALONG
320,BANJARMASIN SELATAN
320,BANJARMASIN TIMUR
320,BANJARMASIN BARAT
320,BANJARMASIN TENGAH
320,BANJARMASIN UTARA
321,LANDASAN ULIN
321,LIANG ANGGANG
321,CEMPAKA
321,BANJAR BARU UTARA
321,BANJAR BARU SELATAN
322,PASIR
322,BATU SOPANG
322,MUARA SAMU
322,BATU ENGAU
322,TANJUNG HARAPAN
322,PASIR BELENGKONG
322,TANAH GROGOT
322,KUARO
322,LONG IKIS
322,MUARA KOMAM
322,LONG KALI
323,SEMBOJA
323,MUARA JAWA
323,SANGA-SANGA
323,LOA JANAN
323,LOA KULU
323,MUARA MUNTAI
323,MUARA WIS
323,KOTABANGUN
323,TENGGARONG
323,SEBULU
323,TENGGARONG SEBERANG
323,ANGGANA
323,MUARA BADAK
323,MARANG KAYU
323,MUARA KAMAN
323,KENOHAN
323,KEMBANG JANGGUT
323,TABANG
324,KELAY
324,TALISAYAN
324,TABALAR
324,BIDUK BIDUK
324,PULAU DERAWAN
324,MARATUA
324,SAMBALIUNG
324,TANJUNG REDEB
324,GUNUNG TABUR
324,SEGAH
324,TELUK BAYUR
324,BATU PUTIH
324,BIATAN
325,PESO
325,PESO HILIR
325,TANJUNG PALAS
325,TANJUNG PALAS BARAT
325,TANJUNG PALAS UTARA
325,TANJUNG PALAS TIMUR
325,TANJUNG SELOR
325,TANJUNG PALAS TENGAH
325,SEKATAK
325,BUNYU
326,KRAYAN
326,KRAYAN SELATAN
326,LUMBIS
326,SEMBAKUNG
326,NUNUKAN
326,SEBUKU
326,NUNUKAN SELATAN
326,SEBATIK
326,SEBATIK BARAT
327,KAYAN HULU
327,SUNGAI BOH
327,KAYAN SELATAN
327,KAYAN HILIR
327,PUJUNGAN
327,BAHAU HULU
327,MALINAU KOTA
327,MALINAU SELATAN
327,MALINAU BARAT
327,MALINAU UTARA
327,MENTARANG
327,MENTARANG HULU
328,BONGAN
328,JEMPANG
328,PENYINGGAHAN
328,MUARA PAHU
328,SILUQ NGURAI
328,MUARA LAWA
328,BENTIAN BESAR
328,DAMAI
328,NYUATAN
328,BARONG TONGKOK
328,LINGGANG BIGUNG
328,MELAK
328,SEKOLAQ DARAT
328,MANOR BULATN
328,LONG IRAM
328,TERING
328,LONG HUBUNG
328,LAHAM
328,LONG BAGUN
328,LONG PAHANGAI
328,LONG APARI
329,MUARA ANCALONG
329,BUSANG
329,LONG MESANGAT
329,MUARA WAHAU
329,TELEN
329,KONGBENG
329,MUARA BENGKAL
329,BATU AMPAR
329,SANGATTA UTARA
329,BENGALON
329,TELUK PANDAN
329,SANGATTA SELATAN
329,RANTAU PULUNG
329,SANGKULIRANG
329,KALIORANG
329,SANDARAN
329,KAUBUN
329,KARANGAN
330,BABULU
330,WARU
330,PENAJAM
330,SEPAKU
331,BALIKPAPAN SELATAN
331,BALIKPAPAN TIMUR
331,BALIKPAPAN UTARA
331,BALIKPAPAN TENGAH
331,BALIKPAPAN BARAT
332,PALARAN
332,SAMARINDA ILIR
332,SAMARINDA SEBERANG
332,SUNGAI KUNJANG
332,SAMARINDA ULU
332,SAMARINDA UTARA
333,TARAKAN TIMUR
333,TARAKAN TENGAH
333,TARAKAN BARAT
333,TARAKAN UTARA
334,BONTANG SELATAN
334,BONTANG UTARA
334,BONTANG BARAT
335,BOLOANG MONGONDOW
335,DUMOGA BARAT
335,DUMOGA UTARA
335,DUMOGA TIMUR
335,LOLAYAN
335,PASSI BARAT
335,PASSI TIMUR
335,BILALANG
335,POIGAR
335,BOLAANG
335,BOLAANG TIMUR
335,LOLAK
335,SANGTOMBOLANG
336,LANGOWAN TIMUR
336,LANGOWAN BARAT
336,LANGOWAN SELATAN
336,LANGOWAN UTARA
336,TOMPASO
336,KAWANGKOAN
336,SONDER
336,TOMBARIRI
336,PINELENG
336,TOMBULU
336,TONDANO BARAT
336,TONDANO SELATAN
336,REMBOKEN
336,KAKAS
336,KAKAS BARAT
336,LEMBEAN TIMUR
336,ERIS
336,KOMBI
336,TONDANO TIMUR
336,TONDANO UTARA
337,MANGANITU SELATAN
337,TATOARENG
337,TAMAKO
337,TABUKAN SELATAN
337,TABUKAN SELATAN TENGAH
337,TABUKAN SELATAN TENGGARA
337,TABUKAN TENGAH
337,MANGANITU
337,TAHUNA
337,TAHUNA TIMUR
337,TAHUNA BARAT
337,TABUKAN UTARA
337,NUSA TABUKAN
337,KEPULAUAN MARORE
337,KENDAHE
338,KABARUAN
338,DAMAU
338,LIRUNG
338,SALIBABU
338,KALONGAN
338,MORONGE
338,MELONGUANE
338,MELONGUANE TIMUR
338,BEO
338,BEO UTARA
338,BEO SELATAN
338,RAINIS
338,TAMPA NA'MMA
338,PULUTAN
338,ESSANG
338,ESSANG SELATAN
338,GEMEH
338,NANUSA
338,MIANGAS
339,MODOINDING
339,TOMPASO BARU
339,MAESAAN
339,RANOYAPO
339,MOTOLING
339,KUMELEMBUAI
339,MOTOLING BARAT
339,MOTOLING TIMUR
339,SINONSAYANG
339,TENGA
339,AMURANG
339,AMURANG BARAT
339,AMURANG TIMUR
339,TARERAN
339,SULTA
339,TUMPAAN
339,TATAPAAN
341,BITUNG
341,MADIDIR
341,MATUARI
341,GIRIAN
341,LEMBEH SELATAN
341,LEMBEH UTARA
341,AERTEMBAGA
341,MAESA
341,RANOWULU
342,TOMOHON SELATAN
342,TOMOHON TENGAH
342,TOMOHON TIMUR
342,TOMOHON BARAT
342,TOMOHON UTARA
343,TOILI
343,TOILI BARAT
343,MOILONG
343,BATUI
343,BATUI SELATAN
343,BUNTA
343,NUHON
343,SIMPANG RAYA
343,KINTOM
343,LUWUK
343,LUWUK TIMUR
343,PAGIMANA
343,BUALEMO
343,LOBU
343,LAMALA
343,MASAMA
343,BALANTAK
343,BALANTAK SELATAN
344,PAMONA SELATAN
344,PAMONA BARAT
344,PAMONA TENGGARA
344,LORE SELATAN
344,LORE BARAT
344,PAMONA UTARA
344,PAMONA TIMUR
344,LORE UTARA
344,LORE TENGAH
344,LORE TIMUR
344,LORE PEORE
344,POSO PESISIR
344,POSO PESISIR SELATAN
344,POSO PESISIR UTARA
344,LAGE
344,POSO KOTA
344,POSO KOTA UTARA
344,POSO KOTA SELATAN
345,RIO PAKAVA
345,PINEMBANI
345,BANAWA
345,BANAWA SELATAN
345,BANAWA TENGAH
345,LABUAN
345,TANANTOVEA
345,SINDUE
345,SINDUE TOMBUSABORA
345,SINDUE TOBATA
345,SIRENJA
345,BALAESANG
345,BALAESANG TANJUNG
345,DAMSOL
345,SOJOL
345,SOJOL UTARA
346,DAMPAL SELATAN
346,DAMPAL UTARA
346,DONDO
346,OGODEIDE
346,BASIDONDO
346,BAOLAN
346,LAMPASIO
346,GALANG
346,TOLITOLI UTARA
346,DAKO PAMEAN
347,LABOBO
347,BOKAN KEPULAUAN
347,BANGKURUNG
347,BANGGAI
347,BANGGAI UTARA
347,BANGGAI TENGAH
347,BANGGAI SELATAN
347,TOTIKUM
347,TOTIKUM SELATAN
347,TINANGKUNG
347,TINANGKUNG SELATAN
347,TINANGKUNG UTARA
347,LIANG
347,PELING TENGAH
347,BULAGI
347,BULAGI SELATAN
347,BULAGI UTARA
347,BUKO
347,BUKO SELATAN
348,MENUI KEPULAUAN
348,BUNGKU SELATAN
348,BAHODOPI
348,BUNGKU TENGAH
348,BUNGKU BARAT
348,BUMI RAYA
348,WITA PONDA
348,LEMBO
348,MORI ATAS
348,MORI UTARA
348,PETASIA
348,SOYO JAYA
348,BUNGKU UTARA
348,MAMOSALATO
349,LAKEA
349,BIAU
349,KARAMAT
349,MOMUNU
349,TILOAN
349,BOKAT
349,BUKAL
349,BUNOBOGU
349,GADUNG
349,PALELEH
349,PALELEH BARAT
350,SAUSU
350,TORUE
350,BALINGGI
350,PARIGI
350,PARIGI SELATAN
350,PARIGI BARAT
350,PARIGI UTARA
350,PARIGI TENGAH
350,AMPIBABO
350,KASIMBAR
350,TORIBULU
350,SINIU
350,TINOMBO
350,TINOMBO SELATAN
350,TOMINI
350,MEPANGA
350,PALASA
350,MOUTONG
350,BOLANO LAMBUNU
350,TAOPA
351,TOJO BARAT
351,TOJO
351,ULUBONGKA
351,AMPANA TETE
351,AMPANA KOTA
351,UNA - UNA
351,TOGEAN
351,WALEA KEPULAUAN
351,WALEA BESAR
352,PALU BARAT
352,PALU SELATAN
352,PALU TIMUR
352,PALU UTARA
353,PASIMARANNU
353,PASILAMBENA
353,PASIMASSUNGGU
353,TAKABONERATE
353,PASIMASSUNGGU TIMUR
353,BONTOSIKUYU
353,BONTOHARU
353,BENTENG
353,BONTOMANAI
353,BONTOMATENE
353,BUKI
354,GANTARANG
354,UJUNG BULU
354,UJUNG LOE
354,BONTO BAHARI
354,BONTOTIRO
354,HERO LANGE-LANGE
354,KAJANG
354,BULUKUMPA
354,RILAU ALE
354,KINDANG
355,BISSAPPU
355,ULUERE
355,SINOA
355,BANTAENG
355,EREMERASA
355,TOMPOBULU
355,PA'JUKUKANG
355,GANTARANGKEKE
356,BANGKALA
356,BANGKALA BARAT
356,TAMALATEA
356,BONTORAMBA
356,BINAMU
356,TURATEA
356,BATANG
356,ARUNGKEKE
356,TAROWANG
356,KELARA
356,RUMBIA
357,MANGARA BOMBANG
357,MAPPAKASUNGGU
357,SANROBONE
357,POLOMBANGKENG SELATAN
357,PATTALLASSANG
357,POLOMBANGKENG UTARA
357,GALESONG SELATAN
357,GALESONG
357,GALESONG UTARA
358,BONTONOMPO
358,BONTONOMPO SELATAN
358,BAJENG
358,BAJENG BARAT
358,PALLANGGA
358,BAROMBONG
358,SOMBA OPU
358,BONTOMARANNU
358,PATTALLASSANG
358,PARANGLOE
358,MANUJU
358,TINGGIMONCONG
358,TOMBOLO PAO
358,PARIGI
358,BUNGAYA
358,BONTOLEMPANGAN
358,TOMPOBULU
358,BIRINGBULU
359,SINJAI BARAT
359,SINJAI BORONG
359,SINJAI SELATAN
359,TELLU LIMPOE
359,SINJAI TIMUR
359,SINJAI TENGAH
359,SINJAI UTARA
359,BULUPODDO
359,PULAU SEMBILAN
364,KONAWE
364,WAWONII SELATAN
364,WAWONII BARAT
364,WAWONII TENGAH
364,WAWONII TENGGARA
364,WAWONII TIMUR
364,WAWONII UTARA
364,WAWONII TIMUR LAUT
364,SOROPIA
364,LALONGGASUMEETO
364,SAMPARA
364,BONDOALA
364,BESULUTU
364,KAPOIALA
364,LAMBUYA
364,UEPAI
364,PURIALA
364,ONEMBUTE
364,PONDIDAHA
364,WONGGEDUKU
364,AMONGGEDO
364,WAWOTOBI
364,MELUHU
364,KONAWE
364,UNAAHA
364,ANGGABERI
364,ABUKI
364,LATOMA
364,TONGAUNA
364,ASINUA
364,ROUTA
364,TINANGGEA
364,LALEMBUU
364,ANDOOLO
364,BUKE
364,PALANGGA
364,PALANGGA SELATAN
364,BAITO
364,LAINEA
364,LAEYA
364,KOLONO
364,LAONTI
364,MORAMO
364,MORAMO UTARA
364,KONDA
364,WOLASI
364,RANOMEETO
364,RANOMEETO BARAT
364,LANDONO
364,MOWILA
364,ANGATA
364,BENUA
364,BASALA
365,MANDONGA
365,BARUGA
365,PUUWATU
365,KADIA
365,WUA-WUA
365,POASIA
365,ABELI
365,KAMBU
365,KENDARI
365,KENDARI BARAT
366,BETOAMBARI
366,MURHUM
366,WOLIO
366,KOKALUKUNA
366,SORAWOLIO
366,BUNGI
366,LEA-LEA
367,WATUBANGGA
367,TANGGETADA
367,TOARI
367,POLINGGONA
367,POMALAA
367,WUNDULAKO
367,BAULA
367,LADONGI
367,LAMBADIA
367,POLI-POLIA
367,TIRAWUTA
367,LALOLAE
367,LOEA
367,KOLAKA
367,LATAMBAGA
367,WOLO
367,SAMATURU
367,MOWEWE
367,ULUIWOI
367,TINONDO
368,KABAENA
368,KABAENA UTARA
368,KABAENA SELATAN
368,KABAENA BARAT
368,KABAENA TIMUR
368,KABAENA TENGAH
368,RUMBIA
368,MATA OLEO
368,KEP. MASALOKA RAYA
368,RUMBIA TENGAH
368,RAROWATU
368,RAROWATU UTARA
368,MATA USU
368,LANTARI JAYA
368,POLEANG TIMUR
368,POLEANG UTARA
368,POLEANG SELATAN
368,POLEANG TENGGARA
368,POLEANG
368,POLEANG BARAT
368,TONTONUNU
368,POLEANG TENGAH
369,BINONGKO
369,TOGO BINONGKO
369,TOMIA
369,TOMIA TIMUR
369,KALEDUPA
369,KALEDUPA SELATAN
369,WANGI-WANGI
369,WANGI-WANGI SELATAN
371,MANANGGU
